,product_id,count
68565,6999837,2
66082,6784957,2
16083,70549,2
66152,6785064,2
44868,5071900,2
66373,6803735,2
16891,72166,2
66374,6803736,2
16211,70842,2
16865,72103,2
67974,6824742,2
67973,6824741,2
44855,5071861,2
16849,72080,2
16249,70919,2
66422,6803815,2
66170,6785103,2
16838,72059,2
66423,6803816,2
66424,6803817,2
66430,6803840,2
5582,21104,2
44906,5072072,2
16271,70957,2
44910,5072093,2
66450,6803888,2
44913,5072101,2
44791,5063438,2
68025,6826824,2
46445,5075472,2
68032,6826847,2
17135,72613,2
16143,70703,2
68236,6827258,2
6177,24639,2
68229,6827236,2
68217,6827206,2
68192,6827169,2
68148,6827066,2
46572,5075764,2
46525,5075682,2
66268,6791701,2
68119,6827002,2
68109,6826982,2
5532,20680,2
16983,72309,2
68070,6826914,2
68058,6826897,2
44727,5063318,2
16975,72298,2
68033,6826854,2
46473,5075573,2
70796,7029542,2
18745,76133,2
50257,5477550,2
72686,7033359,2
19892,78873,2
72761,7033570,2
72755,7033550,2
72735,7033498,2
72731,7033479,2
72714,7033450,2
72710,7033445,2
72705,7033440,2
72696,7033416,2
72691,7033401,2
49050,5471099,2
72767,7033591,2
72676,7033349,2
72671,7033342,2
39424,4592638,2
19828,78762,2
72638,7033300,2
63861,6750088,2
72627,7033279,2
39450,4592678,2
63872,6750106,2
72604,7033227,2
49065,5471234,2
39342,4592447,2
72595,7033213,2
49321,5473816,2
72911,7033932,2
19919,78943,2
49454,5474484,2
63592,6749409,2
72901,7033913,2
72880,7033867,2
72875,7033855,2
49402,5474254,2
72870,7033835,2
72859,7033810,2
72833,7033767,2
15057,67769,2
49311,5473780,2
49283,5473654,2
72819,7033713,2
72815,7033695,2
72814,7033694,2
6992,26461,2
72805,7033667,2
72804,7033666,2
72798,7033649,2
49081,5471288,2
72603,7033226,2
63888,6750124,2
64028,6768083,2
72311,7032642,2
72451,7032894,2
39564,4593028,2
72417,7032806,2
15149,68146,2
72352,7032722,2
4114,15430,2
39699,4593227,2
39726,4593284,2
72325,7032674,2
72318,7032656,2
72309,7032635,2
19759,78640,2
72307,7032633,2
48942,5470922,2
72283,7032590,2
72278,7032584,2
72276,7032581,2
15159,68193,2
64019,6768074,2
72255,7032550,2
72249,7032541,2
72245,7032520,2
72462,7032907,2
72474,7032934,2
72588,7033196,2
72550,7033092,2
63903,6750153,2
72581,7033179,2
72580,7033177,2
63908,6750163,2
72576,7033170,2
39471,4592754,2
72570,7033145,2
72566,7033134,2
63909,6750164,2
63935,6750212,2
19805,78721,2
72475,7032940,2
15098,67954,2
15105,67970,2
72527,7033044,2
15117,68006,2
72511,7033006,2
72490,7032969,2
72488,7032967,2
15123,68023,2
72479,7032944,2
72476,7032941,2
72912,7033933,2
72914,7033935,2
63571,6749365,2
73433,7035039,2
49776,5476861,2
73473,7035163,2
73468,7035145,2
73460,7035109,2
73458,7035097,2
63309,6748846,2
73454,7035079,2
49739,5476792,2
49721,5476767,2
73434,7035040,2
73431,7035031,2
73495,7035206,2
73420,7035001,2
73417,7034997,2
73408,7034982,2
63367,6748912,2
63372,6748917,2
73386,7034942,2
73384,7034940,2
38688,4276695,2
73380,7034929,2
73376,7034923,2
73488,7035195,2
14441,66655,2
72930,7033964,2
73539,7035291,2
14287,65993,2
73605,7036196,2
73578,7035375,2
73572,7035356,2
73561,7035323,2
14325,66169,2
50122,5477355,2
73546,7035303,2
73544,7035298,2
73542,7035296,2
14372,66316,2
73513,7035236,2
63173,6748677,2
63180,6748689,2
63183,6748696,2
73525,7035259,2
63232,6748755,2
73523,7035256,2
73520,7035251,2
63242,6748768,2
63244,6748770,2
73515,7035242,2
73372,7034918,2
73368,7034903,2
38721,4276787,2
73009,7034106,2
49588,5476171,2
73043,7034179,2
73042,7034178,2
73041,7034177,2
73037,7034170,2
73035,7034168,2
73032,7034156,2
49534,5474966,2
63507,6749129,2
73012,7034115,2
73008,7034105,2
20122,79501,2
73007,7034102,2
19935,78979,2
72987,7034070,2
63523,6749190,2
72973,7034052,2
72966,7034043,2
72959,7034036,2
72948,7034022,2
49502,5474655,2
63563,6749341,2
73050,7034200,2
73052,7034202,2
73055,7034209,2
73061,7034227,2
63373,6748918,2
20076,79365,2
38890,4277096,2
20074,79358,2
3836,14677,2
38916,4277133,2
20044,79271,2
49687,5476724,2
63387,6748941,2
39019,4277305,2
63391,6748948,2
14686,67101,2
39106,4277444,2
39113,4277459,2
39116,4277468,2
39134,4277514,2
63408,6748968,2
73101,7034391,2
73093,7034307,2
19979,79089,2
73077,7034265,2
72242,7032510,2
72220,7032482,2
70820,7029572,2
71379,7030524,2
48283,5468936,2
71422,7030634,2
40395,5044781,2
71417,7030610,2
71409,7030590,2
64637,6770400,2
71401,7030556,2
71390,7030540,2
71388,7030533,2
71382,7030527,2
64686,6770461,2
71430,7030666,2
71363,7030493,2
71360,7030488,2
40447,5044865,2
40460,5044887,2
64700,6770478,2
40467,5044902,2
71337,7030457,2
71332,7030452,2
71330,7030449,2
40502,5044954,2
71428,7030655,2
71447,7030702,2
64713,6770503,2
19359,77214,2
71549,7030845,2
48300,5468983,2
71532,7030820,2
71529,7030817,2
48299,5468982,2
71527,7030815,2
40322,5044637,2
71515,7030801,2
48296,5468972,2
71501,7030782,2
71489,7030767,2
48287,5468951,2
71483,7030761,2
19323,77141,2
71479,7030755,2
71475,7030751,2
19310,77120,2
71464,7030738,2
71462,7030731,2
71461,7030730,2
71459,7030727,2
71458,7030718,2
71292,7030365,2
71282,7030346,2
72219,7032481,2
70955,7029761,2
64805,6770629,2
64818,6770647,2
40931,5045616,2
71004,7029859,2
70996,7029848,2
40993,5045712,2
40996,5045716,2
70964,7029783,2
40998,5045718,2
70959,7029771,2
64825,6770656,2
48086,5217089,2
48033,5216979,2
41014,5045747,2
48020,5216961,2
70927,7029721,2
41036,5045779,2
41086,5045857,2
41125,5045932,2
41132,5045940,2
41144,5045954,2
41155,5045970,2
71084,7029974,2
40822,5045439,2
64714,6770504,2
71213,7030195,2
64722,6770515,2
48175,5217320,2
71244,7030256,2
19145,76857,2
71238,7030243,2
71236,7030241,2
71235,7030237,2
71226,7030228,2
64751,6770560,2
71215,7030197,2
71212,7030194,2
71098,7030001,2
19134,76843,2
48154,5217257,2
71201,7030158,2
40692,5045219,2
19104,76791,2
71148,7030095,2
71129,7030061,2
71128,7030053,2
71122,7030041,2
19095,76775,2
48307,5468998,2
48310,5469002,2
71581,7030888,2
72024,7032234,2
19587,78007,2
19583,77991,2
19582,77986,2
6842,26123,2
48848,5470672,2
72056,7032270,2
19571,77936,2
64124,6768207,2
19560,77902,2
39963,4831207,2
64134,6768220,2
39847,4830940,2
48828,5470625,2
71978,7032182,2
19555,77888,2
64171,6768272,2
40002,4831271,2
48820,5470584,2
19551,77867,2
48817,5470057,2
48803,5470011,2
64225,6768347,2
64115,6768196,2
72125,7032350,2
48311,5469003,2
48875,5470766,2
39788,4593410,2
64044,6768106,2
15178,68250,2
15183,68268,2
48880,5470805,2
39806,4830878,2
72183,7032431,2
64058,6768122,2
64061,6768125,2
64063,6768127,2
48874,5470761,2
48852,5470687,2
48863,5470721,2
48862,5470716,2
72164,7032411,2
72149,7032390,2
72144,7032383,2
72142,7032381,2
72138,7032372,2
72130,7032359,2
48854,5470691,2
48853,5470688,2
64237,6769937,2
48795,5469996,2
19486,77618,2
71641,7030964,2
40231,5044471,2
15363,68841,2
48535,5469511,2
19410,77315,2
71696,7031053,2
15405,69000,2
71680,7031032,2
64494,6770228,2
64510,6770247,2
71646,7030970,2
71638,7030961,2
19476,77573,2
15487,69202,2
48366,5469177,2
71619,7030937,2
48365,5469176,2
48341,5469100,2
48336,5469079,2
71601,7030915,2
64580,6770328,2
71587,7030896,2
71586,7030895,2
71723,7031086,2
71732,7031099,2
71736,7031103,2
71738,7031105,2
48792,5469981,2
71881,7031455,2
64249,6769950,2
15185,68276,2
71879,7031442,2
71877,7031408,2
64290,6770005,2
71871,7031388,2
71868,7031377,2
64340,6770059,2
71836,7031268,2
15274,68575,2
64365,6770085,2
15308,68679,2
15323,68736,2
71803,7031193,2
40201,5044393,2
71784,7031168,2
71777,7031149,2
64416,6770139,2
40211,5044414,2
52825,5573105,2
66951,6804753,2
81938,7330257,2
84168,7366789,2
54908,6004160,2
81440,7326418,2
84161,7366520,2
84162,7366602,2
81438,7326415,2
81428,7326394,2
84165,7366657,2
9820,47097,2
81340,7325990,2
31788,3065442,2
81394,7326163,2
81390,7326143,2
81388,7326135,2
53179,5579477,2
23321,88618,2
31829,3067833,2
31728,3064245,2
81463,7326455,2
53186,5579703,2
53187,5579711,2
23347,88661,2
31614,3061436,2
84152,7366197,2
84153,7366267,2
84156,7366380,2
53196,5579835,2
23342,88652,2
53195,5579798,2
81533,7326649,2
31646,3062641,2
53190,5579726,2
31661,3062664,2
23337,88647,2
54906,6004158,2
53188,5579723,2
81358,7326082,2
81329,7325959,2
23350,88668,2
84207,7367767,2
81214,7325588,2
31995,3075455,2
53161,5579132,2
81198,7325539,2
59844,6694612,2
30078,2834319,2
32082,3078256,2
32127,3082641,2
23309,88601,2
53157,5579084,2
55020,6004342,2
8619,37199,2
23246,88490,2
53151,5578857,2
32165,3084260,2
84233,7369147,2
53164,5579178,2
59837,6694604,2
31974,3075079,2
81248,7325764,2
84177,7366905,2
84180,7366957,2
81305,7325925,2
53172,5579298,2
23299,88579,2
23298,88578,2
9826,47124,2
53167,5579258,2
81281,7325877,2
31920,3074669,2
1483,6871,2
81257,7325813,2
81254,7325807,2
84197,7367234,2
81249,7325770,2
53197,5579844,2
81571,7326754,2
83796,7365520,2
9779,46673,2
81682,7328209,2
30190,2834506,2
81680,7328199,2
30185,2834499,2
83917,7365685,2
23355,88674,2
81660,7327953,2
83940,7365709,2
83983,7365753,2
53234,5581078,2
81658,7327941,2
53233,5581047,2
81654,7327816,2
54801,6003976,2
83968,7365738,2
81647,7327505,2
83885,7365648,2
8734,37389,2
81686,7328244,2
81687,7328247,2
83803,7365536,2
83811,7365547,2
83823,7365559,2
81707,7328325,2
58586,6691918,2
81705,7328322,2
83854,7365596,2
53244,5581413,2
9771,46635,2
23824,89687,2
53243,5581384,2
53241,5581197,2
81694,7328279,2
53240,5581191,2
81690,7328272,2
83976,7365746,2
54821,6004000,2
84148,7366152,2
81597,7326974,2
84051,7365822,2
81603,7327052,2
84055,7365826,2
23890,89866,2
84071,7365843,2
84105,7365881,2
9787,46737,2
84128,7366011,2
83994,7365765,2
81594,7326938,2
53206,5580180,2
84141,7366060,2
84143,7366066,2
53202,5580049,2
81576,7326777,2
9791,46751,2
84038,7365809,2
53214,5580589,2
81616,7327247,2
81617,7327251,2
53227,5581003,2
83995,7365766,2
23354,88672,2
81635,7327381,2
9784,46708,2
81630,7327340,2
81629,7327334,2
53222,5580860,2
53221,5580852,2
53216,5580639,2
81623,7327291,2
84017,7365788,2
81618,7327252,2
84019,7365790,2
84021,7365792,2
58379,6691631,2
1650,7465,2
32201,3084297,2
84432,7386277,2
53081,5577358,2
80736,7324004,2
80735,7324003,2
55710,6352183,2
80729,7323992,2
84428,7386264,2
80722,7323971,2
80721,7323967,2
10169,50789,2
84435,7386282,2
23981,90086,2
24000,90137,2
29921,2834054,2
24049,90254,2
10136,50585,2
80716,7323944,2
80741,7324021,2
882,4704,2
80743,7324025,2
80744,7324029,2
10041,50173,2
82873,7343420,2
55650,6352063,2
57850,6685893,2
10120,50504,2
53093,5577567,2
80778,7324197,2
80775,7324189,2
53090,5577522,2
80770,7324152,2
84404,7385820,2
80762,7324107,2
80761,7324105,2
80754,7324081,2
57809,6682672,2
57779,6678200,2
80704,7323902,2
81020,7325223,2
55824,6371152,2
84601,7391296,2
80656,7323728,2
84602,7391299,2
84610,7391318,2
80655,7323727,2
84620,7391365,2
80654,7323725,2
84632,7391687,2
80703,7323901,2
84645,7391831,2
80652,7323704,2
84648,7391839,2
55832,6371162,2
84656,7391850,2
84657,7391851,2
84687,7391996,2
84597,7391288,2
80663,7323795,2
80668,7323808,2
84594,7391276,2
24108,90412,2
53071,5577011,2
84549,7390313,2
84552,7390318,2
84563,7390473,2
80686,7323858,2
57708,6678008,2
84575,7390827,2
84577,7390914,2
80681,7323843,2
84579,7391088,2
80674,7323824,2
80672,7323814,2
55814,6371134,2
84582,7391205,2
84387,7384362,2
80792,7324280,2
80793,7324283,2
80868,7324775,2
55142,6005299,2
55145,6005302,2
80878,7324845,2
80872,7324783,2
84277,7384043,2
53134,5578277,2
84278,7384044,2
58253,6691478,2
53101,5577641,2
80867,7324773,2
80866,7324767,2
80865,7324763,2
84283,7384059,2
55225,6145131,2
84287,7384071,2
55235,6145158,2
80884,7324865,2
53140,5578658,2
80886,7324870,2
23208,88405,2
84241,7369397,2
32247,3085832,2
32248,3085833,2
58373,6691623,2
58314,6691547,2
32260,3086237,2
55109,6005255,2
80945,7325122,2
84265,7369815,2
32346,3101040,2
84268,7369902,2
55124,6005280,2
53144,5578732,2
55135,6005292,2
53143,5578730,2
58205,6691421,2
55258,6210149,2
80850,7324636,2
9919,49173,2
80820,7324482,2
58011,6691165,2
53122,5578061,2
53118,5577979,2
32421,3302676,2
9942,49899,2
57986,6691130,2
55519,6351840,2
53106,5577664,2
53105,5577658,2
32425,3302688,2
84381,7384306,2
10007,50035,2
32428,3302692,2
84386,7384350,2
58014,6691169,2
80822,7324488,2
11356,58013,2
80823,7324489,2
53126,5578139,2
9879,47918,2
80842,7324615,2
30031,2834219,2
11225,57805,2
80839,7324598,2
84353,7384236,2
84358,7384259,2
55346,6210287,2
84360,7384261,2
55354,6210516,2
84364,7384268,2
80825,7324501,2
84366,7384271,2
9909,48435,2
81709,7328781,2
83795,7365519,2
29759,2833790,2
83209,7356503,2
83140,7356289,2
83167,7356372,2
30585,2835159,2
83189,7356463,2
53381,5587213,2
23519,89025,2
23658,89281,2
83212,7356518,2
23516,89016,2
9412,44723,2
9413,44724,2
83232,7356581,2
82450,7341024,2
83236,7356608,2
53374,5586975,2
82443,7340980,2
53387,5587909,2
53389,5588000,2
53390,5588002,2
82482,7341311,2
83054,7347608,2
82498,7341407,2
82497,7341405,2
59426,6692931,2
82495,7341401,2
82494,7341383,2
12569,60916,2
54144,5659563,2
54155,5659755,2
30638,2835246,2
23650,89269,2
23655,89278,2
12637,61080,2
82484,7341314,2
53392,5588517,2
82442,7340979,2
23668,89315,2
54120,5659291,2
83325,7356861,2
82333,7340097,2
11944,59578,2
58874,6692244,2
82315,7340061,2
23492,88963,2
83308,7356800,2
11909,59506,2
82267,7339955,2
23669,89316,2
11900,59471,2
82238,7339892,2
23475,88912,2
23470,88905,2
23463,88897,2
83383,7356995,2
53347,5586173,2
82338,7340105,2
31081,3042645,2
23673,89331,2
23503,88989,2
53369,5586653,2
83263,7356665,2
82414,7340937,2
82411,7340932,2
82404,7340896,2
82399,7340891,2
31052,3042251,2
82392,7340831,2
82385,7340814,2
53360,5586501,2
23670,89318,2
23507,89000,2
23671,89329,2
82363,7340537,2
82360,7340418,2
53500,5630594,2
53518,5630654,2
83793,7365517,2
82799,7342773,2
82809,7342918,2
59087,6692510,2
12340,60365,2
12367,60444,2
54028,5657861,2
82958,7344169,2
82800,7342785,2
12369,60449,2
23557,89090,2
23579,89136,2
82966,7344203,2
23573,89124,2
12038,59829,2
30833,3031059,2
30848,3031082,2
53684,5657358,2
12292,60284,2
82813,7342951,2
82815,7342957,2
82817,7342965,2
82868,7343375,2
23610,89193,2
59206,6692670,2
53837,5657576,2
23608,89187,2
82851,7343226,2
82847,7343220,2
82908,7343884,2
12187,60112,2
82829,7343050,2
59230,6692704,2
82930,7344019,2
82825,7343025,2
82936,7344037,2
12279,60271,2
53677,5654353,2
82972,7344220,2
82503,7341474,2
9111,38715,2
82991,7344369,2
82992,7344370,2
59334,6692823,2
82513,7341595,2
83007,7347517,2
82510,7341568,2
12513,60819,2
53561,5630743,2
23555,89083,2
83010,7347530,2
53553,5630733,2
83031,7347577,2
23624,89214,2
82506,7341531,2
9076,38661,2
82504,7341480,2
82990,7344364,2
12454,60667,2
53636,5654294,2
82522,7341654,2
23550,89074,2
23549,89070,2
82976,7344244,2
30959,3039066,2
30960,3039068,2
30984,3040241,2
82590,7342307,2
82561,7342244,2
82545,7342005,2
82983,7344343,2
23617,89206,2
82532,7341872,2
82988,7344360,2
12442,60640,2
82523,7341670,2
9548,45288,2
23439,88844,2
82124,7339648,2
58689,6692040,2
53292,5583002,2
11775,59102,2
83669,7364443,2
81818,7329550,2
54556,6003532,2
81815,7329543,2
81813,7329531,2
81810,7329523,2
83703,7364653,2
53286,5582688,2
81807,7329516,2
83697,7364612,2
83698,7364615,2
53282,5582523,2
53281,5582522,2
81805,7329513,2
53293,5583106,2
23724,89455,2
53296,5583415,2
23723,89454,2
23715,89434,2
83637,7357681,2
81836,7329672,2
81835,7329671,2
81834,7329670,2
23721,89452,2
83655,7358027,2
53301,5583499,2
83659,7358498,2
81830,7329638,2
54528,6003480,2
53300,5583495,2
11789,59138,2
81826,7329595,2
81824,7329584,2
83701,7364648,2
83704,7364663,2
31269,3049828,2
53253,5581515,2
83727,7365156,2
83744,7365456,2
83746,7365458,2
83749,7365462,2
83760,7365474,2
53256,5581784,2
83761,7365475,2
81729,7328883,2
31507,3058674,2
81728,7328872,2
9756,46386,2
83764,7365480,2
53252,5581501,2
81719,7328801,2
83791,7365513,2
81716,7328794,2
81759,7329042,2
81765,7329062,2
81767,7329065,2
81770,7329068,2
54647,6003689,2
81796,7329324,2
58648,6691981,2
83710,7364682,2
9731,45976,2
81792,7329255,2
81791,7329249,2
59679,6693221,2
81786,7329205,2
53269,5582210,2
81784,7329175,2
81780,7329160,2
83723,7365067,2
81776,7329136,2
81771,7329070,2
81837,7329673,2
11808,59192,2
81839,7329675,2
83443,7357157,2
81963,7330513,2
11838,59272,2
53332,5585472,2
81956,7330479,2
53331,5585411,2
83429,7357113,2
83438,7357150,2
83462,7357213,2
81841,7329680,2
81951,7330435,2
81950,7330426,2
81947,7330332,2
81945,7330306,2
53329,5585022,2
23703,89405,2
23704,89406,2
81964,7330514,2
81965,7330515,2
53335,5585900,2
83415,7357083,2
31276,3049849,2
83389,7357002,2
23427,88814,2
31306,3050658,2
23423,88806,2
1328,6396,2
83392,7357005,2
82030,7339457,2
82018,7339428,2
30493,2834998,2
23395,88761,2
83399,7357025,2
83404,7357052,2
23392,88758,2
83414,7357077,2
81940,7330269,2
81939,7330258,2
83482,7357249,2
81887,7329896,2
81874,7329822,2
81871,7329807,2
81869,7329802,2
83559,7357495,2
81868,7329800,2
53312,5584025,2
83562,7357511,2
83565,7357526,2
53310,5583932,2
81845,7329693,2
54491,5997213,2
83581,7357568,2
81843,7329690,2
83625,7357655,2
53307,5583670,2
53314,5584112,2
31459,3055036,2
53327,5584825,2
81900,7329985,2
23374,88713,2
23706,89413,2
81931,7330238,2
8867,38145,2
81926,7330216,2
11822,59221,2
81919,7330156,2
81916,7330142,2
23709,89422,2
81910,7330112,2
81904,7330054,2
81903,7330018,2
81902,7330004,2
83545,7357440,2
81901,7329997,2
53053,5576603,2
59193,6692651,2
22705,87395,2
24322,91367,2
52889,5574463,2
85270,7394334,2
79786,7106963,2
24305,91298,2
85262,7394320,2
79792,7106985,2
85684,7407369,2
56471,6565278,2
57257,6640462,2
85685,7407387,2
33147,3568282,2
85686,7407408,2
56964,6620790,2
79879,7107179,2
57280,6640499,2
79906,7107232,2
52974,5575363,2
22901,87923,2
22909,87933,2
80002,7107384,2
32904,3561084,2
79063,7105241,2
2021,8224,2
85248,7394189,2
57289,6640509,2
57293,6640513,2
80043,7107465,2
56492,6565403,2
85682,7407352,2
85673,7407246,2
10657,56919,2
52894,5574487,2
2124,8505,2
56713,6606477,2
85345,7395618,2
85342,7395433,2
85340,7395428,2
79070,7105388,2
56978,6620809,2
85332,7395132,2
85679,7407303,2
56610,6593425,2
85317,7394681,2
79714,7106850,2
56601,6593375,2
79731,7106873,2
85312,7394563,2
22783,87599,2
22797,87631,2
79069,7105328,2
56975,6620804,2
57213,6640415,2
79772,7106933,2
85680,7407312,2
85681,7407337,2
79775,7106938,2
79776,7106941,2
79777,7106944,2
1996,8168,2
85240,7394082,2
80070,7107505,2
56726,6606513,2
56332,6390710,2
79132,7105566,2
80258,7107926,2
24541,92219,2
85181,7393940,2
52992,5575689,2
24269,91100,2
23132,88289,2
85142,7393864,2
85141,7393863,2
23134,88291,2
23135,88292,2
56736,6606540,2
52996,5575738,2
56742,6606549,2
85139,7393859,2
79053,7105146,2
85138,7393858,2
85705,7407584,2
85135,7393849,2
10836,57217,2
85133,7393847,2
85128,7393841,2
85125,7393834,2
79049,7105121,2
1915,7946,2
79048,7105120,2
52990,5575673,2
85700,7407532,2
85202,7393995,2
80149,7107717,2
85237,7394053,2
80085,7107539,2
57313,6640535,2
85231,7394043,2
23040,88135,2
80106,7107587,2
32821,3557879,2
80134,7107679,2
80137,7107685,2
52977,5575425,2
52979,5575431,2
85219,7394022,2
85218,7394021,2
52985,5575547,2
24293,91226,2
85211,7394012,2
85695,7407473,2
79059,7105216,2
85210,7394011,2
79058,7105209,2
10456,53316,2
79057,7105155,2
80162,7107739,2
29461,2600484,2
23085,88213,2
23094,88229,2
56985,6620830,2
79675,7106784,2
85100,7393746,2
33632,3601480,2
79240,7105841,2
24450,91833,2
85529,7397115,2
29184,202210,2
56684,6606417,2
52900,5574539,2
85525,7397103,2
79241,7105842,2
85627,7398102,2
79250,7105854,2
79251,7105855,2
79253,7105863,2
85522,7397099,2
52927,5574796,2
79272,7105913,2
79275,7105925,2
52930,5574810,2
79313,7105987,2
79314,7105988,2
79336,7106021,2
79360,7106059,2
85499,7397056,2
56654,6606354,2
79361,7106060,2
56649,6606341,2
85491,7397037,2
56648,6606340,2
79115,7105511,2
79232,7105833,2
85351,7395867,2
24451,91836,2
79141,7105586,2
85608,7397909,2
85612,7397937,2
85587,7397652,2
85615,7397946,2
56670,6606393,2
79156,7105625,2
85586,7397650,2
79160,7105630,2
79162,7105643,2
56674,6606399,2
56669,6606392,2
52918,5574687,2
79127,7105542,2
79125,7105533,2
24493,92027,2
52904,5574606,2
56665,6606385,2
79122,7105518,2
85572,7397360,2
33639,3601875,2
85552,7397195,2
56683,6606416,2
85541,7397135,2
79219,7105795,2
57033,6620914,2
85532,7397121,2
24440,91793,2
85477,7397014,2
52933,5574832,2
85458,7396937,2
79535,7106508,2
79539,7106520,2
79549,7106534,2
29169,202160,2
24372,91584,2
79558,7106552,2
79078,7105409,2
79562,7106558,2
85373,7396517,2
29378,2562491,2
